Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,FreqU-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,FreqU-2-Total,U-3-Total,I-3-Total,P-3-Total,I-3-Total,Q-3-Total,PF-3-Total,FreqU-3-Total,P-SigmaA-Total,S-SigmaA-Total,Q-SigmaA-Total
643,  2022/02/25,18:09:26,426,328.826,35.305,3.47E+03,1.16E+04,-1.10E+04,0.3002,50.004,328.845,35.303,3.49E+03,1.16E+04,-1.10E+04,0.30139,50.004,328.699,35.328,3.49E+03,35.328,-1.10E+04,0.30146,50.004,1.04E+04,3.47E+04,-3.31E+04
644,  2022/02/25,18:09:26,941,328.844,35.318,3.48E+03,1.16E+04,-1.10E+04,0.3002,49.993,328.781,35.301,3.50E+03,1.16E+04,-1.10E+04,0.30263,50.004,328.749,35.303,3.49E+03,35.303,-1.10E+04,0.30152,50.003,1.05E+04,3.47E+04,-3.31E+04
645,  2022/02/25,18:09:27,458,328.841,35.295,3.49E+03,1.16E+04,-1.10E+04,0.30174,50.003,328.853,35.319,3.52E+03,1.16E+04,-1.10E+04,0.30356,49.992,328.772,35.337,3.52E+03,35.337,-1.10E+04,0.30417,50.003,1.05E+04,3.47E+04,-3.31E+04
646,  2022/02/25,18:09:27,975,328.884,35.358,3.48E+03,1.16E+04,-1.10E+04,0.30038,50.004,328.857,35.358,3.51E+03,1.16E+04,-1.10E+04,0.30272,50.004,328.718,35.366,3.51E+03,35.366,-1.10E+04,0.30258,49.993,1.05E+04,3.48E+04,-3.31E+04
647,  2022/02/25,18:09:28,488,328.805,35.323,3.49E+03,1.16E+04,-1.10E+04,0.30184,50.004,328.858,35.303,3.51E+03,1.16E+04,-1.10E+04,0.3036,50.003,328.714,35.344,3.51E+03,35.344,-1.10E+04,0.30298,50.004,1.05E+04,3.47E+04,-3.31E+04
648,  2022/02/25,18:09:29,4,328.825,35.252,3.48E+03,1.16E+04,-1.10E+04,0.3007,49.993,328.841,35.257,3.50E+03,1.16E+04,-1.10E+04,0.30291,50.003,328.771,35.264,3.49E+03,35.264,-1.10E+04,0.30198,50.005,1.05E+04,3.47E+04,-3.30E+04
649,  2022/02/25,18:09:29,521,328.818,35.317,3.47E+03,1.16E+04,-1.10E+04,0.29982,50.003,328.84,35.301,3.50E+03,1.16E+04,-1.10E+04,0.30237,49.994,328.729,35.326,3.48E+03,35.326,-1.10E+04,0.30105,50.004,1.05E+04,3.47E+04,-3.31E+04
650,  2022/02/25,18:09:30,35,328.81,35.303,3.48E+03,1.16E+04,-1.10E+04,0.30043,50.004,328.856,35.377,3.51E+03,1.16E+04,-1.10E+04,0.30247,50.004,328.752,35.326,3.52E+03,35.326,-1.10E+04,0.30411,50.003,1.05E+04,3.47E+04,-3.31E+04
651,  2022/02/25,18:09:30,551,328.819,35.302,3.44E+03,1.16E+04,-1.10E+04,0.29703,50.003,328.802,35.366,3.51E+03,1.16E+04,-1.10E+04,0.30288,50.003,328.74,35.229,3.48E+03,35.229,-1.10E+04,0.30179,50.004,1.04E+04,3.47E+04,-3.31E+04
652,  2022/02/25,18:09:31,67,328.823,35.373,3.47E+03,1.16E+04,-1.11E+04,0.29905,49.993,328.828,35.304,3.50E+03,1.16E+04,-1.10E+04,0.30249,50.004,328.748,35.321,3.47E+03,35.321,-1.10E+04,0.2999,50.004,1.04E+04,3.47E+04,-3.31E+04
653,  2022/02/25,18:09:31,583,328.767,35.344,3.49E+03,1.16E+04,-1.10E+04,0.30187,50.004,328.86,35.309,3.52E+03,1.16E+04,-1.10E+04,0.30409,49.993,328.729,35.314,3.51E+03,35.314,-1.10E+04,0.30355,50.003,1.05E+04,3.47E+04,-3.31E+04
654,  2022/02/25,18:09:32,79,328.848,35.312,3.46E+03,1.16E+04,-1.10E+04,0.29931,50.003,328.842,35.299,3.49E+03,1.16E+04,-1.10E+04,0.30191,50.004,328.718,35.292,3.48E+03,35.292,-1.10E+04,0.30138,50.003,1.04E+04,3.47E+04,-3.31E+04
655,  2022/02/25,18:09:32,588,328.884,35.312,3.47E+03,1.16E+04,-1.10E+04,0.30013,50.005,328.863,35.311,3.51E+03,1.16E+04,-1.10E+04,0.30357,50.003,328.748,35.296,3.50E+03,35.296,-1.10E+04,0.30267,49.993,1.05E+04,3.47E+04,-3.31E+04
656,  2022/02/25,18:09:33,96,328.845,35.359,3.49E+03,1.16E+04,-1.11E+04,0.30128,49.994,328.814,35.3,3.52E+03,1.16E+04,-1.10E+04,0.30451,50.004,328.713,35.312,3.50E+03,35.312,-1.10E+04,0.30294,50.004,1.05E+04,3.47E+04,-3.31E+04
657,  2022/02/25,18:09:33,613,328.814,35.364,3.47E+03,1.16E+04,-1.11E+04,0.29994,50.004,328.812,35.281,3.50E+03,1.16E+04,-1.10E+04,0.30232,50.005,328.805,35.346,3.49E+03,35.346,-1.10E+04,0.30123,50.003,1.05E+04,3.47E+04,-3.31E+04
658,  2022/02/25,18:09:34,130,328.791,35.358,3.47E+03,1.16E+04,-1.11E+04,0.29958,50.005,328.87,35.231,3.49E+03,1.16E+04,-1.10E+04,0.30251,49.994,328.744,35.292,3.46E+03,35.292,-1.10E+04,0.29949,50.003,1.04E+04,3.47E+04,-3.31E+04
659,  2022/02/25,18:09:34,644,328.841,35.306,3.48E+03,1.16E+04,-1.10E+04,0.30037,50.004,328.844,35.273,3.51E+03,1.16E+04,-1.10E+04,0.30323,50.003,328.788,35.27,3.49E+03,35.27,-1.10E+04,0.30199,49.994,1.05E+04,3.47E+04,-3.31E+04
660,  2022/02/25,18:09:35,160,328.806,35.305,3.47E+03,1.16E+04,-1.10E+04,0.29953,49.995,328.861,35.347,3.50E+03,1.16E+04,-1.10E+04,0.30191,50.005,328.743,35.312,3.51E+03,35.312,-1.10E+04,0.30318,50.004,1.05E+04,3.47E+04,-3.31E+04
661,  2022/02/25,18:09:35,678,328.794,35.376,3.50E+03,1.16E+04,-1.10E+04,0.30166,50.003,328.829,35.282,3.53E+03,1.16E+04,-1.10E+04,0.30496,50.004,328.706,35.302,3.49E+03,35.302,-1.10E+04,0.30208,50.003,1.05E+04,3.47E+04,-3.31E+04
662,  2022/02/25,18:09:36,194,330.101,20.588,3.38E+03,6.72E+03,-5.81E+03,0.50238,50.004,330.064,20.032,3.21E+03,6.54E+03,-5.70E+03,0.49114,50.003,330.005,20.619,3.22E+03,20.619,-5.91E+03,0.47851,50.013,9.81E+03,2.00E+04,-1.74E+04
663,  2022/02/25,18:09:36,709,328.704,24.9,3.45E+03,8.13E+03,-7.36E+03,0.42449,50.004,328.741,24.767,3.47E+03,8.09E+03,-7.31E+03,0.42922,50.004,328.575,24.808,3.44E+03,24.808,-7.33E+03,0.42437,49.994,1.04E+04,2.43E+04,-2.20E+04
664,  2022/02/25,18:09:37,268,328.704,30.023,3.46E+03,9.82E+03,-9.19E+03,0.35237,49.993,328.672,29.998,3.49E+03,9.82E+03,-9.18E+03,0.35526,50.004,328.585,30.019,3.48E+03,30.019,-9.17E+03,0.35478,50.004,1.04E+04,2.95E+04,-2.75E+04
665,  2022/02/25,18:09:37,739,328.706,35.151,3.50E+03,1.15E+04,-1.10E+04,0.30375,50.005,328.718,35.051,3.49E+03,1.15E+04,-1.09E+04,0.30413,50.003,328.599,35.143,3.48E+03,35.143,-1.10E+04,0.30255,50.005,1.05E+04,3.45E+04,-3.29E+04
666,  2022/02/25,18:09:38,299,328.857,35.342,3.45E+03,1.16E+04,-1.11E+04,0.29808,50.004,328.805,35.339,3.48E+03,1.16E+04,-1.11E+04,0.30052,49.993,328.736,35.308,3.48E+03,35.308,-1.10E+04,0.30048,50.004,1.04E+04,3.47E+04,-3.31E+04
667,  2022/02/25,18:09:38,770,328.894,35.334,3.48E+03,1.16E+04,-1.10E+04,0.30087,50.003,328.835,35.335,3.51E+03,1.16E+04,-1.10E+04,0.30289,50.005,328.753,35.34,3.51E+03,35.34,-1.10E+04,0.30275,49.994,1.05E+04,3.47E+04,-3.31E+04
668,  2022/02/25,18:09:39,328,328.807,35.321,3.46E+03,1.16E+04,-1.10E+04,0.29918,50.003,328.849,35.35,3.49E+03,1.16E+04,-1.10E+04,0.30155,50.004,328.767,35.335,3.49E+03,35.335,-1.10E+04,0.30191,50.003,1.04E+04,3.47E+04,-3.31E+04
669,  2022/02/25,18:09:39,820,328.902,35.318,3.49E+03,1.16E+04,-1.10E+04,0.30193,50.004,328.864,35.296,3.51E+03,1.16E+04,-1.10E+04,0.30314,50.005,328.723,35.295,3.50E+03,35.295,-1.10E+04,0.30312,50.003,1.05E+04,3.47E+04,-3.31E+04
670,  2022/02/25,18:09:40,333,328.793,35.307,3.48E+03,1.16E+04,-1.10E+04,0.30087,50.004,328.896,35.229,3.50E+03,1.16E+04,-1.10E+04,0.30298,49.992,328.725,35.275,3.49E+03,35.275,-1.10E+04,0.30174,50.003,1.05E+04,3.47E+04,-3.31E+04
671,  2022/02/25,18:09:40,849,328.859,35.349,3.47E+03,1.16E+04,-1.10E+04,0.29963,50.003,328.826,35.341,3.51E+03,1.16E+04,-1.10E+04,0.30316,50.004,328.723,35.297,3.50E+03,35.297,-1.10E+04,0.30239,49.993,1.05E+04,3.47E+04,-3.31E+04
672,  2022/02/25,18:09:41,365,328.87,35.318,3.48E+03,1.16E+04,-1.10E+04,0.30074,49.993,328.822,35.298,3.52E+03,1.16E+04,-1.10E+04,0.30403,50.004,328.693,35.294,3.50E+03,35.294,-1.10E+04,0.30269,50.004,1.05E+04,3.47E+04,-3.31E+04
673,  2022/02/25,18:09:41,882,329.134,25.265,3.46E+03,8.25E+03,-7.49E+03,0.41892,50.005,329.066,25.175,3.44E+03,8.23E+03,-7.48E+03,0.41774,50.003,328.942,25.309,3.45E+03,25.309,-7.50E+03,0.4183,50.003,1.04E+04,2.47E+04,-2.25E+04
674,  2022/02/25,18:09:42,396,328.689,29.825,3.46E+03,9.76E+03,-9.12E+03,0.35504,50.004,328.677,29.787,3.48E+03,9.75E+03,-9.11E+03,0.35684,49.993,328.576,29.837,3.47E+03,29.837,-9.11E+03,0.35571,50.005,1.04E+04,2.93E+04,-2.73E+04
675,  2022/02/25,18:09:42,912,328.666,34.743,3.49E+03,1.14E+04,-1.08E+04,0.30649,50.003,328.625,34.743,3.49E+03,1.14E+04,-1.08E+04,0.30699,50.005,328.605,34.785,3.49E+03,34.785,-1.08E+04,0.30672,49.994,1.05E+04,3.41E+04,-3.25E+04
676,  2022/02/25,18:09:43,427,328.848,35.324,3.47E+03,1.16E+04,-1.10E+04,0.29952,50.002,328.83,35.329,3.48E+03,1.16E+04,-1.10E+04,0.30094,50.003,328.714,35.346,3.48E+03,35.346,-1.10E+04,0.30062,50.004,1.04E+04,3.47E+04,-3.31E+04
677,  2022/02/25,18:09:43,940,328.817,35.29,3.49E+03,1.16E+04,-1.10E+04,0.30156,49.994,328.819,35.269,3.51E+03,1.16E+04,-1.10E+04,0.30349,50.002,328.726,35.279,3.50E+03,35.279,-1.10E+04,0.30263,50.004,1.05E+04,3.47E+04,-3.31E+04
678,  2022/02/25,18:09:44,458,328.801,35.336,3.49E+03,1.16E+04,-1.10E+04,0.30121,50.003,328.835,35.295,3.52E+03,1.16E+04,-1.10E+04,0.30379,49.994,328.739,35.317,3.51E+03,35.317,-1.10E+04,0.30293,50.003,1.05E+04,3.47E+04,-3.31E+04
679,  2022/02/25,18:09:44,973,328.838,35.335,3.46E+03,1.16E+04,-1.10E+04,0.29888,50.003,328.832,35.299,3.49E+03,1.16E+04,-1.10E+04,0.30125,50.005,328.758,35.312,3.48E+03,35.312,-1.10E+04,0.30035,49.993,1.04E+04,3.47E+04,-3.31E+04
680,  2022/02/25,18:09:45,491,328.869,35.304,3.48E+03,1.16E+04,-1.10E+04,0.30108,50.003,328.847,35.299,3.51E+03,1.16E+04,-1.10E+04,0.30311,50.003,328.757,35.33,3.51E+03,35.33,-1.10E+04,0.30306,50.002,1.05E+04,3.47E+04,-3.31E+04
681,  2022/02/25,18:09:46,3,328.797,35.282,3.48E+03,1.16E+04,-1.10E+04,0.30083,49.993,328.851,35.25,3.49E+03,1.16E+04,-1.10E+04,0.3018,50.002,328.738,35.312,3.49E+03,35.312,-1.10E+04,0.30211,50.004,1.05E+04,3.47E+04,-3.31E+04
682,  2022/02/25,18:09:46,520,328.841,35.371,3.47E+03,1.16E+04,-1.11E+04,0.29972,50.003,328.838,35.289,3.50E+03,1.16E+04,-1.10E+04,0.30236,49.995,328.754,35.337,3.47E+03,35.337,-1.10E+04,0.30005,50.003,1.04E+04,3.47E+04,-3.31E+04
683,  2022/02/25,18:09:47,36,328.852,35.304,3.47E+03,1.16E+04,-1.10E+04,0.29951,50.004,328.778,35.346,3.50E+03,1.16E+04,-1.10E+04,0.30244,50.005,328.722,35.297,3.51E+03,35.297,-1.10E+04,0.3031,50.003,1.05E+04,3.47E+04,-3.31E+04
684,  2022/02/25,18:09:47,549,328.811,35.337,3.44E+03,1.16E+04,-1.11E+04,0.29717,50.003,328.828,35.34,3.51E+03,1.16E+04,-1.10E+04,0.30325,50.003,328.726,35.22,3.48E+03,35.22,-1.10E+04,0.30188,50.004,1.04E+04,3.47E+04,-3.31E+04
685,  2022/02/25,18:09:48,66,328.845,35.278,3.47E+03,1.16E+04,-1.10E+04,0.3003,49.992,328.844,35.312,3.49E+03,1.16E+04,-1.10E+04,0.30189,50.004,328.691,35.323,3.50E+03,35.323,-1.10E+04,0.30213,50.005,1.05E+04,3.47E+04,-3.31E+04
686,  2022/02/25,18:09:48,583,328.822,35.354,3.49E+03,1.16E+04,-1.10E+04,0.30143,50.005,328.872,35.289,3.51E+03,1.16E+04,-1.10E+04,0.3031,49.994,328.76,35.321,3.50E+03,35.321,-1.10E+04,0.30246,50.003,1.05E+04,3.47E+04,-3.31E+04
687,  2022/02/25,18:09:49,96,328.817,35.373,3.48E+03,1.16E+04,-1.10E+04,0.3005,50.004,328.798,35.34,3.50E+03,1.16E+04,-1.10E+04,0.30232,50.004,328.768,35.352,3.49E+03,35.352,-1.10E+04,0.30122,50.004,1.05E+04,3.47E+04,-3.31E+04
688,  2022/02/25,18:09:49,613,328.844,35.288,3.46E+03,1.16E+04,-1.10E+04,0.29963,50.003,328.86,35.259,3.50E+03,1.16E+04,-1.10E+04,0.30305,50.003,328.7,35.252,3.49E+03,35.252,-1.10E+04,0.30203,49.994,1.05E+04,3.47E+04,-3.30E+04
689,  2022/02/25,18:09:50,132,328.79,35.284,3.49E+03,1.16E+04,-1.10E+04,0.30155,49.993,328.811,35.301,3.51E+03,1.16E+04,-1.10E+04,0.30358,50.004,328.741,35.339,3.50E+03,35.339,-1.10E+04,0.3027,50.003,1.05E+04,3.47E+04,-3.31E+04
690,  2022/02/25,18:09:50,643,328.806,35.278,3.48E+03,1.16E+04,-1.10E+04,0.30129,50.004,328.839,35.278,3.49E+03,1.16E+04,-1.10E+04,0.3015,49.994,328.739,35.341,3.50E+03,35.341,-1.10E+04,0.30223,50.003,1.05E+04,3.47E+04,-3.31E+04
691,  2022/02/25,18:09:51,161,328.789,35.285,3.48E+03,1.16E+04,-1.10E+04,0.30107,50.003,328.838,35.297,3.51E+03,1.16E+04,-1.10E+04,0.30307,50.003,328.762,35.301,3.51E+03,35.301,-1.10E+04,0.30353,50.004,1.05E+04,3.47E+04,-3.31E+04
692,  2022/02/25,18:09:51,676,328.848,35.261,3.45E+03,1.16E+04,-1.10E+04,0.29818,50.004,328.849,35.328,3.50E+03,1.16E+04,-1.10E+04,0.3024,50.004,328.724,35.215,3.49E+03,35.215,-1.10E+04,0.30274,49.993,1.04E+04,3.47E+04,-3.31E+04
693,  2022/02/25,18:09:52,191,328.802,35.284,3.45E+03,1.16E+04,-1.10E+04,0.2985,49.994,328.855,35.29,3.47E+03,1.16E+04,-1.10E+04,0.29981,50.002,328.763,35.351,3.48E+03,35.351,-1.10E+04,0.30029,50.003,1.04E+04,3.47E+04,-3.31E+04
694,  2022/02/25,18:09:52,691,328.822,35.351,3.48E+03,1.16E+04,-1.10E+04,0.30026,50.004,328.771,35.339,3.52E+03,1.16E+04,-1.10E+04,0.30401,49.994,328.751,35.305,3.50E+03,35.305,-1.10E+04,0.30292,50.003,1.05E+04,3.47E+04,-3.31E+04
695,  2022/02/25,18:09:53,189,328.844,35.322,3.47E+03,1.16E+04,-1.10E+04,0.30015,50.004,328.834,35.267,3.50E+03,1.16E+04,-1.10E+04,0.30325,50.002,328.758,35.288,3.48E+03,35.288,-1.10E+04,0.30083,50.004,1.05E+04,3.47E+04,-3.31E+04
696,  2022/02/25,18:09:53,689,328.842,35.316,3.47E+03,1.16E+04,-1.10E+04,0.29973,50.004,328.852,35.305,3.50E+03,1.16E+04,-1.10E+04,0.3026,50.004,328.727,35.31,3.49E+03,35.31,-1.10E+04,0.30161,49.993,1.05E+04,3.47E+04,-3.31E+04
697,  2022/02/25,18:09:54,189,328.865,35.338,3.49E+03,1.16E+04,-1.10E+04,0.30127,49.992,328.862,35.31,3.52E+03,1.16E+04,-1.10E+04,0.30369,50.004,328.733,35.317,3.50E+03,35.317,-1.10E+04,0.30269,50.004,1.05E+04,3.47E+04,-3.31E+04
698,  2022/02/25,18:09:54,689,328.831,35.329,3.47E+03,1.16E+04,-1.10E+04,0.2996,50.004,328.76,35.317,3.50E+03,1.16E+04,-1.10E+04,0.30241,50.003,328.769,35.325,3.49E+03,35.325,-1.10E+04,0.30192,50.003,1.05E+04,3.47E+04,-3.31E+04
699,  2022/02/25,18:09:55,189,328.801,35.35,3.49E+03,1.16E+04,-1.10E+04,0.30112,50.004,328.888,35.214,3.50E+03,1.16E+04,-1.10E+04,0.30334,49.993,328.734,35.301,3.48E+03,35.301,-1.10E+04,0.30066,50.003,1.05E+04,3.47E+04,-3.31E+04
700,  2022/02/25,18:09:55,690,328.821,35.332,3.46E+03,1.16E+04,-1.10E+04,0.29906,50.003,328.837,35.31,3.50E+03,1.16E+04,-1.10E+04,0.30198,50.002,328.712,35.314,3.47E+03,35.314,-1.10E+04,0.30017,49.994,1.04E+04,3.47E+04,-3.31E+04
701,  2022/02/25,18:09:56,190,328.833,35.309,3.45E+03,1.16E+04,-1.10E+04,0.29837,50.004,328.872,35.316,3.49E+03,1.16E+04,-1.10E+04,0.30131,50.004,328.733,35.317,3.47E+03,35.317,-1.10E+04,0.30042,50.003,1.04E+04,3.47E+04,-3.31E+04
702,  2022/02/25,18:09:56,696,328.885,35.313,3.48E+03,1.16E+04,-1.10E+04,0.30074,49.993,328.796,35.261,3.49E+03,1.16E+04,-1.10E+04,0.30157,50.004,328.755,35.321,3.48E+03,35.321,-1.10E+04,0.30086,50.004,1.04E+04,3.47E+04,-3.31E+04
703,  2022/02/25,18:09:57,251,328.8,35.294,3.48E+03,1.16E+04,-1.10E+04,0.30106,50.004,328.814,35.296,3.50E+03,1.16E+04,-1.10E+04,0.30284,49.994,328.78,35.295,3.51E+03,35.295,-1.10E+04,0.30317,50.004,1.05E+04,3.47E+04,-3.31E+04
704,  2022/02/25,18:09:57,725,328.815,35.362,3.46E+03,1.16E+04,-1.11E+04,0.29853,50.004,328.82,35.311,3.51E+03,1.16E+04,-1.10E+04,0.30311,50.003,328.76,35.254,3.47E+03,35.254,-1.10E+04,0.30063,49.993,1.04E+04,3.47E+04,-3.31E+04
705,  2022/02/25,18:09:58,283,328.849,35.299,3.49E+03,1.16E+04,-1.10E+04,0.30162,50.003,328.859,35.327,3.51E+03,1.16E+04,-1.10E+04,0.30268,50.004,328.771,35.344,3.51E+03,35.344,-1.10E+04,0.30333,50.004,1.05E+04,3.47E+04,-3.31E+04
706,  2022/02/25,18:09:58,753,328.798,35.278,3.48E+03,1.16E+04,-1.10E+04,0.30083,49.992,328.829,35.293,3.50E+03,1.16E+04,-1.10E+04,0.3021,50.004,328.701,35.322,3.50E+03,35.322,-1.10E+04,0.303,50.003,1.05E+04,3.47E+04,-3.31E+04
707,  2022/02/25,18:09:59,315,328.796,35.319,3.48E+03,1.16E+04,-1.10E+04,0.3004,50.004,328.79,35.279,3.49E+03,1.16E+04,-1.10E+04,0.30191,49.994,328.726,35.35,3.48E+03,35.35,-1.10E+04,0.30079,50.002,1.04E+04,3.47E+04,-3.31E+04
708,  2022/02/25,18:09:59,812,328.818,35.345,3.48E+03,1.16E+04,-1.10E+04,0.30038,50.003,328.85,35.35,3.52E+03,1.16E+04,-1.10E+04,0.30342,50.005,328.758,35.318,3.50E+03,35.318,-1.10E+04,0.30274,49.993,1.05E+04,3.47E+04,-3.31E+04
709,  2022/02/25,18:10:00,322,328.848,35.328,3.45E+03,1.16E+04,-1.10E+04,0.29782,50.004,328.828,35.334,3.50E+03,1.16E+04,-1.10E+04,0.30195,50.004,328.741,35.261,3.48E+03,35.261,-1.10E+04,0.30113,50.005,1.04E+04,3.47E+04,-3.31E+04
710,  2022/02/25,18:10:00,846,328.841,35.315,3.48E+03,1.16E+04,-1.10E+04,0.30027,49.992,328.821,35.258,3.49E+03,1.16E+04,-1.10E+04,0.30198,50.003,328.703,35.311,3.47E+03,35.311,-1.10E+04,0.30031,50.004,1.04E+04,3.47E+04,-3.31E+04
711,  2022/02/25,18:10:01,346,328.848,35.356,3.48E+03,1.16E+04,-1.10E+04,0.30049,50.004,328.77,35.273,3.52E+03,1.16E+04,-1.10E+04,0.30396,49.994,328.719,35.293,3.49E+03,35.293,-1.10E+04,0.3023,50.004,1.05E+04,3.47E+04,-3.31E+04
712,  2022/02/25,18:10:01,848,328.855,35.34,3.46E+03,1.16E+04,-1.10E+04,0.29866,50.004,328.841,35.32,3.49E+03,1.16E+04,-1.10E+04,0.30108,50.003,328.746,35.321,3.49E+03,35.321,-1.10E+04,0.30118,49.993,1.04E+04,3.47E+04,-3.31E+04
713,  2022/02/25,18:10:02,369,329.23,22.458,3.47E+03,7.33E+03,-6.46E+03,0.47258,50.004,329.228,22.359,3.45E+03,7.31E+03,-6.44E+03,0.47214,50.004,329.078,22.505,3.45E+03,22.505,-6.47E+03,0.47102,50.004,1.04E+04,2.20E+04,-1.94E+04
714,  2022/02/25,18:10:02,881,328.663,27.253,3.47E+03,8.91E+03,-8.20E+03,0.38988,49.995,328.604,27.222,3.46E+03,8.90E+03,-8.20E+03,0.38817,50.004,328.58,27.355,3.47E+03,27.355,-8.23E+03,0.38896,50.004,1.04E+04,2.67E+04,-2.46E+04
715,  2022/02/25,18:10:03,397,328.682,32.126,3.46E+03,1.05E+04,-9.93E+03,0.32869,50.004,328.675,32.053,3.50E+03,1.05E+04,-9.90E+03,0.33316,49.993,328.552,32.062,3.47E+03,32.062,-9.89E+03,0.33071,50.005,1.04E+04,3.15E+04,-2.97E+04
716,  2022/02/25,18:10:03,910,328.771,35.345,3.49E+03,1.16E+04,-1.10E+04,0.30166,50.004,328.762,35.356,3.52E+03,1.16E+04,-1.10E+04,0.30375,50.004,328.638,35.357,3.52E+03,35.357,-1.10E+04,0.30387,50.003,1.05E+04,3.47E+04,-3.31E+04
717,  2022/02/25,18:10:04,427,328.83,35.279,3.45E+03,1.16E+04,-1.10E+04,0.29824,50.004,328.788,35.327,3.50E+03,1.16E+04,-1.10E+04,0.30247,50.004,328.716,35.223,3.49E+03,35.223,-1.10E+04,0.30206,49.994,1.04E+04,3.47E+04,-3.31E+04
718,  2022/02/25,18:10:04,969,328.824,35.342,3.47E+03,1.16E+04,-1.10E+04,0.29987,49.994,328.883,35.339,3.50E+03,1.16E+04,-1.10E+04,0.30184,50.004,328.717,35.325,3.48E+03,35.325,-1.10E+04,0.30101,50.004,1.05E+04,3.47E+04,-3.31E+04
719,  2022/02/25,18:10:05,457,328.853,35.416,3.50E+03,1.16E+04,-1.11E+04,0.30144,50.003,328.803,35.33,3.52E+03,1.16E+04,-1.10E+04,0.30424,49.992,328.692,35.324,3.50E+03,35.324,-1.10E+04,0.30217,50.003,1.05E+04,3.47E+04,-3.31E+04
720,  2022/02/25,18:10:05,974,328.828,35.277,3.47E+03,1.16E+04,-1.10E+04,0.30051,50.003,328.835,35.219,3.48E+03,1.15E+04,-1.10E+04,0.30155,50.004,328.693,35.289,3.48E+03,35.289,-1.10E+04,0.30067,50.003,1.04E+04,3.47E+04,-3.30E+04
721,  2022/02/25,18:10:06,496,328.829,35.307,3.47E+03,1.16E+04,-1.10E+04,0.29983,50.004,328.863,35.291,3.51E+03,1.16E+04,-1.10E+04,0.30354,50.003,328.779,35.271,3.49E+03,35.271,-1.10E+04,0.30215,49.993,1.05E+04,3.47E+04,-3.31E+04
722,  2022/02/25,18:10:07,5,328.868,35.344,3.48E+03,1.16E+04,-1.11E+04,0.30026,49.992,328.8,35.3,3.52E+03,1.16E+04,-1.10E+04,0.30433,50.003,328.733,35.291,3.49E+03,35.291,-1.10E+04,0.3018,50.005,1.05E+04,3.47E+04,-3.31E+04
723,  2022/02/25,18:10:07,519,328.888,35.363,3.48E+03,1.16E+04,-1.11E+04,0.30026,50.003,328.8,35.266,3.50E+03,1.16E+04,-1.10E+04,0.3028,50.003,328.724,35.296,3.48E+03,35.296,-1.10E+04,0.30072,50.002,1.05E+04,3.47E+04,-3.31E+04
724,  2022/02/25,18:10:08,37,328.826,35.344,3.50E+03,1.16E+04,-1.10E+04,0.30198,50.005,328.831,35.246,3.49E+03,1.15E+04,-1.10E+04,0.3025,49.993,328.733,35.349,3.48E+03,35.349,-1.10E+04,0.30064,50.003,1.05E+04,3.47E+04,-3.31E+04
725,  2022/02/25,18:10:08,550,328.852,35.298,3.46E+03,1.16E+04,-1.10E+04,0.29887,50.003,328.858,35.348,3.52E+03,1.16E+04,-1.10E+04,0.30346,50.003,328.722,35.223,3.49E+03,35.223,-1.10E+04,0.30267,49.994,1.05E+04,3.47E+04,-3.31E+04
726,  2022/02/25,18:10:09,55,328.834,35.333,3.47E+03,1.16E+04,-1.10E+04,0.29985,49.994,328.84,35.311,3.48E+03,1.16E+04,-1.10E+04,0.30104,50.003,328.772,35.328,3.48E+03,35.328,-1.10E+04,0.30053,50.003,1.04E+04,3.47E+04,-3.31E+04
727,  2022/02/25,18:10:09,548,328.853,35.32,3.46E+03,1.16E+04,-1.10E+04,0.29939,50.004,328.763,35.312,3.49E+03,1.16E+04,-1.10E+04,0.3019,50.004,328.742,35.292,3.49E+03,35.292,-1.10E+04,0.30148,50.004,1.04E+04,3.47E+04,-3.31E+04
728,  2022/02/25,18:10:10,53,328.826,35.352,3.49E+03,1.16E+04,-1.10E+04,0.3014,50.004,328.819,35.243,3.51E+03,1.16E+04,-1.10E+04,0.30339,49.993,328.721,35.306,3.49E+03,35.306,-1.10E+04,0.30159,50.004,1.05E+04,3.47E+04,-3.31E+04
729,  2022/02/25,18:10:10,549,328.787,35.339,3.48E+03,1.16E+04,-1.10E+04,0.30058,50.004,328.843,35.308,3.50E+03,1.16E+04,-1.10E+04,0.30253,50.004,328.682,35.331,3.49E+03,35.331,-1.10E+04,0.30175,49.993,1.05E+04,3.47E+04,-3.31E+04
730,  2022/02/25,18:10:11,62,328.817,35.339,3.50E+03,1.16E+04,-1.10E+04,0.30207,50.004,328.845,35.268,3.51E+03,1.16E+04,-1.10E+04,0.30368,50.004,328.768,35.325,3.50E+03,35.325,-1.10E+04,0.30236,50.004,1.05E+04,3.47E+04,-3.31E+04
731,  2022/02/25,18:10:11,566,328.857,35.298,3.48E+03,1.16E+04,-1.10E+04,0.30073,50.003,328.84,35.286,3.50E+03,1.16E+04,-1.10E+04,0.30241,50.004,328.684,35.304,3.49E+03,35.304,-1.10E+04,0.30224,50.003,1.05E+04,3.47E+04,-3.31E+04
